status,year,authors,title,subfield,journal_canonical,journal_tier,in_paper,paper_filename,in_zotero,zotero_key,zotero_collection,norm_key
paper_only,2023,"Heese, Pérez-Cavazos, Pérez-Silva",Human Bias in the Oversight of Firms Evidence from Workplace Safety Violations,unknown,Review of Accounting Studies,top_acct,True,"2023 - Heese, Pérez-Cavazos, Pérez-Silva - Review of Accounting Studies - Human Bias in the Oversight of Firms Evidence from Workplace Safety Violations.pdf",False,,,2023::human bias in the oversight of firms evidence from workplace safety violations
paper_only,2023,"Howard, Liebersohn, Ozimek",The Short- and Long-Run Effects of Remote Work on U.s. Housing Markets,unknown,Journal of Financial Economics,top_fin,True,"2023 - Howard, Liebersohn, Ozimek - Journal of Financial Economics - The Short- and Long-Run Effects of Remote Work on U.s. Housing Markets.pdf",False,,,2023::the short and long run effects of remote work on u s housing markets
paper_only,2023,"Hsu, Li, Tsou",The Pollution Premium,unknown,The Journal of Finance,top_fin,True,"2023 - Hsu, Li, Tsou - The Journal of Finance - The Pollution Premium.pdf",False,,,2023::the pollution premium
paper_only,2023,"Hwang, Kahle",Nonregular Employment and Payout Policy Evidence from the Massachusetts Independent Contractor Law,unknown,Management Science,top_gen,True,"2023 - Hwang, Kahle - Management Science - Nonregular Employment and Payout Policy Evidence from the Massachusetts Independent Contractor Law.pdf",False,,,2023::nonregular employment and payout policy evidence from the massachusetts independent contractor law
paper_only,2023,"Iverson, Madsen, Wang, Xu",Financial Costs of Judicial Inexperience Evidence From Corporate Bankruptcies,unknown,Journal of Financial and Quantitative Analysis,top_fin,True,"2023 - Iverson, Madsen, Wang, Xu - Journal of Financial and Quantitative Analysis - Financial Costs of Judicial Inexperience Evidence From Corporate Bankruptcies.pdf",False,,,2023::financial costs of judicial inexperience evidence from corporate bankruptcies
paper_only,2023,Jeffers,The Impact of Restricting Labor Mobility on Corporate Investment and Entrepreneurship,unknown,Review of Financial Studies,top_fin,True,2023 - Jeffers - The Review of Financial Studies - The Impact of Restricting Labor Mobility on Corporate Investment and Entrepreneurship.pdf,False,,,2023::the impact of restricting labor mobility on corporate investment and entrepreneurship
paper_only,2023,"Jennings, Kim, Lee, Taylor","Measurement Error, Fixed Effects, and False Positives in Accounting Research",unknown,Review of Accounting Studies,top_acct,True,"2023 - Jennings, Kim, Lee, Taylor - Review of Accounting Studies - Measurement Error, Fixed Effects, and False Positives in Accounting Research.pdf",False,,,2023::measurement error fixed effects and false positives in accounting research
paper_only,2023,"Jiang, Kong",Green Dies in Darkness Environmental Externalities of Newspaper Closures,esg_csr,Review of Accounting Studies,top_acct,True,"2023 - Jiang, Kong - Review of Accounting Studies - Green Dies in Darkness Environmental Externalities of Newspaper Closures.pdf",False,,,2023::green dies in darkness environmental externalities of newspaper closures
paper_only,2023,"Jiang, Tang, Zhang",Harmonized Accounting Standards and Investment Beauty Contests,unknown,The Accounting Review,top_acct,True,"2023 - Jiang, Tang, Zhang - The Accounting Review - Harmonized Accounting Standards and Investment Beauty Contests.pdf",False,,,2023::harmonized accounting standards and investment beauty contests
paper_only,2023,"Jing, Keasey, Lim, Xu",Analyst Coverage and Corporate Environmental Policies,analysts,Journal of Financial and Quantitative Analysis,top_fin,True,"2023 - Jing, Keasey, Lim, Xu - Journal of Financial and Quantitative Analysis - Analyst Coverage and Corporate Environmental Policies.pdf",False,,,2023::analyst coverage and corporate environmental policies
paper_only,2023,"Johannesson, Ohlson, Zhai",The Explanatory Power of Explanatory Variables,unknown,Review of Accounting Studies,top_acct,True,"2023 - Johannesson, Ohlson, Zhai - Review of Accounting Studies - The Explanatory Power of Explanatory Variables.pdf",False,,,2023::the explanatory power of explanatory variables
paper_only,2023,Kalmenovitz,Regulatory Intensity and Firm-Specific Exposure,regulation_law,Review of Financial Studies,top_fin,True,2023 - Kalmenovitz - The Review of Financial Studies - Regulatory Intensity and Firm-Specific Exposure.pdf,False,,,2023::regulatory intensity and firm specific exposure
paper_only,2023,"Kielty, Wang, Weng",Simplifying Complex Disclosures Evidence from Disclosure Regulation in the Mortgage Markets,disclosure,The Accounting Review,top_acct,True,"2023 - Kielty, Wang, Weng - The Accounting Review - Simplifying Complex Disclosures Evidence from Disclosure Regulation in the Mortgage Markets.pdf",False,,,2023::simplifying complex disclosures evidence from disclosure regulation in the mortgage markets
paper_only,2023,"Kim, Wang, Wu",The Real Effects of Risk Disclosures Evidence from Climate Change Reporting in 10-Ks,disclosure,Review of Accounting Studies,top_acct,True,"2023 - Kim, Wang, Wu - Review of Accounting Studies - The Real Effects of Risk Disclosures Evidence from Climate Change Reporting in 10-Ks.pdf",False,,,2023::the real effects of risk disclosures evidence from climate change reporting in 10 ks
paper_only,2023,"Kim, Yoon",Analyzing Active Fund Managers’ Commitment to ESG Evidence from the United Nations Principles for R,esg_csr,Management Science,top_gen,True,"2023 - Kim, Yoon - Management Science - Analyzing Active Fund Managers’ Commitment to ESG Evidence from the United Nations Principles for R.pdf",False,,,2023::analyzing active fund managers commitment to esg evidence from the united nations principles for r
paper_only,2023,Knesl,Automation and the Displacement of Labor by Capital Asset Pricing Theory and Empirical Evidence,investors_capmkt,Journal of Financial Economics,top_fin,True,2023 - Knesl - Journal of Financial Economics - Automation and the Displacement of Labor by Capital Asset Pricing Theory and Empirical Evidence.pdf,False,,,2023::automation and the displacement of labor by capital asset pricing theory and empirical evidence
paper_only,2023,"Korovkin, Makarin",Conflict and Intergroup Trade Evidence from the 2014 Russia-Ukraine Crisis,unknown,American Economic Review,top_gen,True,"2023 - Korovkin, Makarin - American Economic Review - Conflict and Intergroup Trade Evidence from the 2014 Russia-Ukraine Crisis.pdf",False,,,2023::conflict and intergroup trade evidence from the 2014 russia ukraine crisis
paper_only,2023,"Labro, Lang, Omartian",Predictive Analytics and Centralization of Authority,unknown,Journal of Accounting and Economics,top_acct,True,"2023 - Labro, Lang, Omartian - Journal of Accounting and Economics - Predictive Analytics and Centralization of Authority.pdf",False,,,2023::predictive analytics and centralization of authority
paper_only,2023,"Lennox, Wang, Wu",Delegated Leadership at Public Accounting Firms,unknown,Journal of Accounting and Economics,top_acct,True,"2023 - Lennox, Wang, Wu - Journal of Accounting and Economics - Delegated Leadership at Public Accounting Firms.pdf",False,,,2023::delegated leadership at public accounting firms
paper_only,2023,"Li, Wang",Inter-Firm Inventor Collaboration and Path-Breaking Innovation Evidence From Inventor Teams Post-Me,innovation_rd,Journal of Financial and Quantitative Analysis,top_fin,True,"2023 - Li, Wang - Journal of Financial and Quantitative Analysis - Inter-Firm Inventor Collaboration and Path-Breaking Innovation Evidence From Inventor Teams Post-Me.pdf",False,,,2023::inter firm inventor collaboration and path breaking innovation evidence from inventor teams post me
paper_only,2023,"Liu, Lu",The Effect of Firms' Information Exposure on Safeguarding Employee Health Evidence from COVID‐19,unknown,unknown,unknown,True,"2023 - Liu, Lu - The Effect of Firms' Information Exposure on Safeguarding Employee Health Evidence from COVID‐19.pdf",False,,,2023::the effect of firms information exposure on safeguarding employee health evidence from covid
paper_only,2023,"Liu, Shi, Zeng, Zhang",Does Public Firms’ Mandatory IFRS Reporting Crowd Out Private Firms’ Capital Investment,unknown,Journal of Accounting Research,top_acct,True,"2023 - Liu, Shi, Zeng, Zhang - Journal of Accounting Research - Does Public Firms’ Mandatory IFRS Reporting Crowd Out Private Firms’ Capital Investment.pdf",False,,,2023::does public firms mandatory ifrs reporting crowd out private firms capital investment
paper_only,2023,"Loughran, McDonald",Measuring Firm Complexity,unknown,Journal of Financial and Quantitative Analysis,top_fin,True,"2023 - Loughran, McDonald - Journal of Financial and Quantitative Analysis - Measuring Firm Complexity.pdf",False,,,2023::measuring firm complexity
paper_only,2023,"Lu, Shin, Zhang",Financial Reporting and Disclosure Practices in China,disclosure,Journal of Accounting and Economics,top_acct,True,"2023 - Lu, Shin, Zhang - Journal of Accounting and Economics - Financial Reporting and Disclosure Practices in China.pdf",False,,,2023::financial reporting and disclosure practices in china
paper_only,2023,"Meursault, Liang, Routledge, Scanlon",PEAD.txt Post-Earnings-Announcement Drift Using Text,unknown,Journal of Financial and Quantitative Analysis,top_fin,True,"2023 - Meursault, Liang, Routledge, Scanlon - Journal of Financial and Quantitative Analysis - PEAD.txt Post-Earnings-Announcement Drift Using Text.pdf",False,,,2023::pead txt post earnings announcement drift using text
paper_only,2023,"Moss, Naughton, Wang","The Irrelevance of Environmental, Social, and Governance Disclosure to Retail Investors",disclosure,Management Science,top_gen,True,"2023 - Moss, Naughton, Wang - Management Science - The Irrelevance of Environmental, Social, and Governance Disclosure to Retail Investors.pdf",False,,,2023::the irrelevance of environmental social and governance disclosure to retail investors
paper_only,2023,"Okat, Vasudevan",Going the Extra Mile What Taxi Rides Tell Us About the Long-Hour Culture in Finance,tax,Management Science,top_gen,True,"2023 - Okat, Vasudevan - Management Science - Going the Extra Mile What Taxi Rides Tell Us About the Long-Hour Culture in Finance.pdf",False,,,2023::going the extra mile what taxi rides tell us about the long hour culture in finance
paper_only,2023,"Olbert, Severin",Private Equity and Local Public Finances,unknown,Journal of Accounting Research,top_acct,True,"2023 - Olbert, Severin - Journal of Accounting Research - Private Equity and Local Public Finances.pdf",False,,,2023::private equity and local public finances
paper_only,2023,"Phua, Tham, Wei",Peer Effects in Equity Research,unknown,Journal of Financial and Quantitative Analysis,top_fin,True,"2023 - Phua, Tham, Wei - Journal of Financial and Quantitative Analysis - Peer Effects in Equity Research.pdf",False,,,2023::peer effects in equity research
paper_only,2023,Pinto,Mandatory Disclosure and Learning from External Market Participants Evidence from the Jobs Act,disclosure,Journal of Accounting and Economics,top_acct,True,2023 - Pinto - Journal of Accounting and Economics - Mandatory Disclosure and Learning from External Market Participants Evidence from the Jobs Act.pdf,False,,,2023::mandatory disclosure and learning from external market participants evidence from the jobs act
paper_only,2023,"Rossi, Yun",Financial Reform and Public Good Provision Municipal Bankruptcy Law and the Financing of Hospitals,unknown,Management Science,top_gen,True,"2023 - Rossi, Yun - Management Science - Financial Reform and Public Good Provision Municipal Bankruptcy Law and the Financing of Hospitals.pdf",False,,,2023::financial reform and public good provision municipal bankruptcy law and the financing of hospitals
paper_only,2023,"Sani, Shroff, White",Spillover Effects of Mandatory Portfolio Disclosures on Corporate Investment,disclosure,Journal of Accounting and Economics,top_acct,True,"2023 - Sani, Shroff, White - Journal of Accounting and Economics - Spillover Effects of Mandatory Portfolio Disclosures on Corporate Investment.pdf",False,,,2023::spillover effects of mandatory portfolio disclosures on corporate investment
paper_only,2023,"Spenkuch, Teso, Xu",Ideology and Performance in Public Organizations,unknown,Econometrica,top_gen,True,"2023 - Spenkuch, Teso, Xu - Econometrica - Ideology and Performance in Public Organizations.pdf",False,,,2023::ideology and performance in public organizations
